Entity,Code,date,O3
保定,保定,20200223,51.583333333333336
保定,保定,20200224,49.708333333333336
保定,保定,20200225,60.666666666666664
保定,保定,20200226,56.25
保定,保定,20200227,50.333333333333336
保定,保定,20200228,44.77777777777778
保定,保定,20200229,37.958333333333336
保定,保定,20200301,41.458333333333336
保定,保定,20200302,36.916666666666664
保定,保定,20200303,65.75
保定,保定,20200304,60.791666666666664
保定,保定,20200305,55.791666666666664
保定,保定,20200306,41.041666666666664
保定,保定,20200307,61.166666666666664
保定,保定,20200308,36.541666666666664
保定,保定,20200309,43.208333333333336
保定,保定,20200310,48.833333333333336
保定,保定,20200311,47.541666666666664
保定,保定,20200312,41.5
保定,保定,20200313,58.625
保定,保定,20200314,63.541666666666664
保定,保定,20200315,67.16666666666667
保定,保定,20200316,62.125
保定,保定,20200317,53.083333333333336
保定,保定,20200318,65.95454545454545
保定,保定,20200319,82.95833333333333
保定,保定,20200320,45.25
保定,保定,20200321,59.666666666666664
保定,保定,20200322,80.20833333333333
保定,保定,20200323,81.04166666666667
保定,保定,20200324,53.5
保定,保定,20200325,67.75
保定,保定,20200326,61.708333333333336
保定,保定,20200327,54.541666666666664
保定,保定,20200328,58.291666666666664
保定,保定,20200329,60.166666666666664
保定,保定,20200330,72.375
保定,保定,20200331,66.5
保定,保定,20200401,74.75
保定,保定,20200402,66.08333333333333
保定,保定,20200403,59.416666666666664
保定,保定,20200404,72.41666666666667
保定,保定,20200405,80.45833333333333
保定,保定,20200406,83.04166666666667
保定,保定,20200407,64.29166666666667
保定,保定,20200408,54.0
保定,保定,20200409,82.0
保定,保定,20200410,64.83333333333333
保定,保定,20200411,70.70833333333333
保定,保定,20200412,90.83333333333333
保定,保定,20200413,74.875
保定,保定,20200414,90.125
保定,保定,20200415,102.45833333333333
保定,保定,20200416,91.375
保定,保定,20200417,101.91666666666667
保定,保定,20200418,87.83333333333333
保定,保定,20200419,125.41666666666667
保定,保定,20200420,85.20833333333333
保定,保定,20200421,71.83333333333333
保定,保定,20200422,85.875
保定,保定,20200423,67.70833333333333
保定,保定,20200424,67.79166666666667
保定,保定,20200425,88.17391304347827
保定,保定,20200426,75.75
保定,保定,20200427,84.75
保定,保定,20200428,123.79166666666667
保定,保定,20200429,142.75
保定,保定,20200430,147.0
保定,保定,20200501,148.33333333333334
保定,保定,20200502,110.54166666666667
保定,保定,20200503,71.70833333333333
保定,保定,20200504,41.416666666666664
保定,保定,20200505,46.333333333333336
保定,保定,20200506,96.375
保定,保定,20200507,64.29166666666667
保定,保定,20200508,65.75
保定,保定,20200509,39.916666666666664
保定,保定,20200510,62.916666666666664
保定,保定,20200511,75.75
保定,保定,20200512,70.16666666666667
保定,保定,20200513,83.08695652173913
保定,保定,20200514,116.70833333333333
保定,保定,20200515,79.75
保定,保定,20200516,52.416666666666664
保定,保定,20200517,47.083333333333336
保定,保定,20200518,61.291666666666664
保定,保定,20200519,86.41666666666667
保定,保定,20200520,130.125
保定,保定,20200521,111.66666666666667
保定,保定,20200522,86.95833333333333
保定,保定,20200523,78.54166666666667
保定,保定,20200524,89.95833333333333
保定,保定,20200525,73.25
保定,保定,20200526,76.5
保定,保定,20200527,86.125
保定,保定,20200528,116.0
保定,保定,20200529,144.375
保定,保定,20200530,126.875
保定,保定,20200531,84.08333333333333
保定,保定,20200601,92.54166666666667
保定,保定,20200602,83.79166666666667
保定,保定,20200603,107.66666666666667
保定,保定,20200604,86.16666666666667
保定,保定,20200605,105.625
保定,保定,20200606,130.58333333333334
保定,保定,20200607,145.79166666666666
保定,保定,20200608,138.41666666666666
保定,保定,20200609,75.0
保定,保定,20200610,113.875
保定,保定,20200611,115.125
保定,保定,20200612,150.29166666666666
保定,保定,20200613,153.41666666666666
保定,保定,20200614,109.45833333333333
保定,保定,20200615,133.25
保定,保定,20200616,126.41666666666667
保定,保定,20200617,117.41666666666667
保定,保定,20200618,138.95833333333334
保定,保定,20200619,124.66666666666667
保定,保定,20200620,148.25
保定,保定,20200621,145.125
保定,保定,20200622,136.5
保定,保定,20200623,118.45833333333333
保定,保定,20200624,114.25
保定,保定,20200625,122.54166666666667
保定,保定,20200626,121.5
保定,保定,20200627,148.91666666666666
保定,保定,20200628,145.66666666666666
保定,保定,20200629,112.91666666666667
保定,保定,20200630,108.0
保定,保定,20200701,128.70833333333334
保定,保定,20200702,112.04166666666667
保定,保定,20200703,89.47826086956522
保定,保定,20200704,101.75
保定,保定,20200705,105.375
保定,保定,20200706,109.04166666666667
保定,保定,20200707,129.875
保定,保定,20200708,134.30434782608697
保定,保定,20200709,107.5
保定,保定,20200710,89.70833333333333
保定,保定,20200711,80.29166666666667
保定,保定,20200712,77.54166666666667
保定,保定,20200713,96.375
保定,保定,20200714,78.5
保定,保定,20200715,98.875
保定,保定,20200716,119.375
保定,保定,20200717,99.70833333333333
保定,保定,20200718,97.625
保定,保定,20200719,98.66666666666667
保定,保定,20200720,127.625
保定,保定,20200721,119.58333333333333
保定,保定,20200722,114.95833333333333
保定,保定,20200723,135.33333333333334
保定,保定,20200724,141.79166666666666
保定,保定,20200725,117.75
保定,保定,20200726,95.20833333333333
保定,保定,20200727,71.04166666666667
保定,保定,20200728,87.08333333333333
保定,保定,20200729,109.375
保定,保定,20200730,103.66666666666667
保定,保定,20200731,87.29166666666667
保定,保定,20200801,68.45833333333333
保定,保定,20200802,99.58333333333333
保定,保定,20200803,102.875
保定,保定,20200804,110.95833333333333
保定,保定,20200805,68.375
保定,保定,20200806,50.208333333333336
保定,保定,20200807,71.375
保定,保定,20200808,85.75
保定,保定,20200809,105.125
保定,保定,20200810,114.875
保定,保定,20200811,108.79166666666667
保定,保定,20200812,72.83333333333333
保定,保定,20200813,76.54166666666667
保定,保定,20200814,94.375
保定,保定,20200815,70.66666666666667
保定,保定,20200816,25.458333333333332
保定,保定,20200817,55.083333333333336
保定,保定,20200818,60.958333333333336
保定,保定,20200819,52.125
保定,保定,20200820,69.41666666666667
保定,保定,20200821,94.66666666666667
保定,保定,20200822,102.04166666666667
保定,保定,20200823,93.58333333333333
保定,保定,20200824,100.91666666666667
保定,保定,20200825,96.25
保定,保定,20200826,120.95833333333333
保定,保定,20200827,121.20833333333333
保定,保定,20200828,101.875
保定,保定,20200829,80.20833333333333
保定,保定,20200830,104.5
保定,保定,20200831,62.791666666666664
保定,保定,20200901,63.75
保定,保定,20200902,62.416666666666664
保定,保定,20200903,55.958333333333336
保定,保定,20200904,59.833333333333336
保定,保定,20200905,111.33333333333333
保定,保定,20200906,152.79166666666666
保定,保定,20200907,123.95833333333333
保定,保定,20200908,71.08333333333333
保定,保定,20200909,59.333333333333336
保定,保定,20200910,54.875
保定,保定,20200911,46.375
保定,保定,20200912,61.208333333333336
保定,保定,20200913,67.83333333333333
保定,保定,20200914,62.708333333333336
保定,保定,20200915,74.25
保定,保定,20200916,49.541666666666664
保定,保定,20200917,49.958333333333336
保定,保定,20200918,47.416666666666664
保定,保定,20200919,81.66666666666667
保定,保定,20200920,80.95833333333333
保定,保定,20200921,78.5
保定,保定,20200922,74.75
保定,保定,20200923,89.375
保定,保定,20200924,69.41666666666667
保定,保定,20200925,61.875
保定,保定,20200926,72.25
保定,保定,20200927,85.8
保定,保定,20200928,76.08333333333333
保定,保定,20200929,48.708333333333336
保定,保定,20200930,27.833333333333332
保定,保定,20201001,36.875
保定,保定,20201002,54.75
保定,保定,20201003,39.583333333333336
保定,保定,20201004,57.65217391304348
保定,保定,20201005,32.52173913043478
保定,保定,20201006,30.5
保定,保定,20201007,31.958333333333332
保定,保定,20201008,15.5
保定,保定,20201009,48.625
保定,保定,20201010,52.333333333333336
保定,保定,20201011,40.130434782608695
保定,保定,20201012,34.375
保定,保定,20201013,30.708333333333332
保定,保定,20201014,25.82608695652174
保定,保定,20201015,28.416666666666668
保定,保定,20201016,33.166666666666664
保定,保定,20201017,35.666666666666664
保定,保定,20201018,34.26086956521739
保定,保定,20201019,36.5
保定,保定,20201020,32.583333333333336
保定,保定,20201021,36.68181818181818
保定,保定,20201022,35.583333333333336
保定,保定,20201023,34.54545454545455
保定,保定,20201024,34.875
保定,保定,20201025,30.52173913043478
保定,保定,20201026,35.375
保定,保定,20201027,28.166666666666668
保定,保定,20201028,22.434782608695652
保定,保定,20201029,22.833333333333332
保定,保定,20201030,35.208333333333336
保定,保定,20201031,35.958333333333336
保定,保定,20201101,35.34782608695652
保定,保定,20201102,37.291666666666664
保定,保定,20201103,21.083333333333332
保定,保定,20201104,16.416666666666668
保定,保定,20201105,9.916666666666666
保定,保定,20201106,33.791666666666664
保定,保定,20201107,45.708333333333336
保定,保定,20201108,32.208333333333336
保定,保定,20201109,19.5
保定,保定,20201110,17.0
保定,保定,20201111,21.59090909090909
保定,保定,20201112,25.5
保定,保定,20201113,21.208333333333332
保定,保定,20201114,8.458333333333334
保定,保定,20201115,14.541666666666666
保定,保定,20201116,6.583333333333333
保定,保定,20201117,2.75
保定,保定,20201118,36.875
保定,保定,20201119,30.541666666666668
保定,保定,20201120,25.0
保定,保定,20201121,17.375
保定,保定,20201122,28.333333333333332
保定,保定,20201123,15.333333333333334
保定,保定,20201124,9.666666666666666
保定,保定,20201125,8.608695652173912
保定,保定,20201126,12.791666666666666
保定,保定,20201127,15.416666666666666
保定,保定,20201128,17.416666666666668
保定,保定,20201129,11.043478260869565
保定,保定,20201130,10.833333333333334
保定,保定,20201201,4.333333333333333
保定,保定,20201202,9.041666666666666
保定,保定,20201203,21.0
保定,保定,20201204,17.666666666666668
保定,保定,20201205,11.416666666666666
保定,保定,20201206,9.565217391304348
保定,保定,20201207,25.166666666666668
保定,保定,20201208,10.083333333333334
保定,保定,20201209,6.125
保定,保定,20201210,5.043478260869565
保定,保定,20201211,8.625
保定,保定,20201212,4.333333333333333
保定,保定,20201213,50.875
保定,保定,20201214,23.304347826086957
保定,保定,20201215,9.7
保定,保定,20201216,4.764705882352941
保定,保定,20201217,7.6521739130434785
保定,保定,20201218,22.333333333333332
保定,保定,20201219,11.458333333333334
保定,保定,20201220,10.5
保定,保定,20201221,9.666666666666666
保定,保定,20201222,9.25
保定,保定,20201223,22.916666666666668
保定,保定,20201224,24.458333333333332
保定,保定,20201225,11.043478260869565
保定,保定,20201226,5.541666666666667
保定,保定,20201227,7.541666666666667
保定,保定,20201228,7.958333333333333
保定,保定,20201229,38.68181818181818
保定,保定,20201230,48.25
保定,保定,20201231,28.791666666666668
唐山,唐山,20200101,11.166666666666666
唐山,唐山,20200102,11.875
唐山,唐山,20200103,11.458333333333334
唐山,唐山,20200104,21.166666666666668
唐山,唐山,20200105,14.833333333333334
唐山,唐山,20200106,14.333333333333334
唐山,唐山,20200107,24.791666666666668
唐山,唐山,20200108,28.208333333333332
唐山,唐山,20200109,15.166666666666666
唐山,唐山,20200110,18.25
唐山,唐山,20200111,31.333333333333332
唐山,唐山,20200112,18.083333333333332
唐山,唐山,20200113,24.25
唐山,唐山,20200114,19.166666666666668
唐山,唐山,20200115,18.125
唐山,唐山,20200116,21.791666666666668
唐山,唐山,20200117,14.958333333333334
唐山,唐山,20200118,13.083333333333334
唐山,唐山,20200119,32.958333333333336
唐山,唐山,20200120,36.666666666666664
唐山,唐山,20200121,23.041666666666668
唐山,唐山,20200122,26.31578947368421
唐山,唐山,20200123,40.833333333333336
唐山,唐山,20200124,44.416666666666664
唐山,唐山,20200125,45.458333333333336
唐山,唐山,20200126,35.708333333333336
唐山,唐山,20200127,48.708333333333336
唐山,唐山,20200128,32.708333333333336
唐山,唐山,20200129,55.916666666666664
唐山,唐山,20200130,51.75
唐山,唐山,20200131,42.833333333333336
唐山,唐山,20200201,63.25
唐山,唐山,20200202,55.333333333333336
唐山,唐山,20200203,51.041666666666664
唐山,唐山,20200204,47.0
唐山,唐山,20200205,46.291666666666664
唐山,唐山,20200206,32.5
唐山,唐山,20200207,43.666666666666664
唐山,唐山,20200208,46.208333333333336
唐山,唐山,20200209,37.583333333333336
唐山,唐山,20200210,45.25
唐山,唐山,20200211,32.0
唐山,唐山,20200212,34.083333333333336
唐山,唐山,20200213,10.083333333333334
唐山,唐山,20200214,44.75
唐山,唐山,20200215,65.0
唐山,唐山,20200216,67.79166666666667
唐山,唐山,20200217,65.91666666666667
唐山,唐山,20200218,35.5
唐山,唐山,20200219,45.25
唐山,唐山,20200220,38.5
唐山,唐山,20200221,45.666666666666664
唐山,唐山,20200222,68.25
唐山,唐山,20200223,41.875
唐山,唐山,20200224,34.458333333333336
唐山,唐山,20200225,36.541666666666664
唐山,唐山,20200226,34.208333333333336
唐山,唐山,20200227,39.791666666666664
唐山,唐山,20200228,35.44444444444444
唐山,唐山,20200229,11.041666666666666
唐山,唐山,20200301,32.833333333333336
唐山,唐山,20200302,48.625
唐山,唐山,20200303,50.333333333333336
唐山,唐山,20200304,59.791666666666664
唐山,唐山,20200305,37.25
唐山,唐山,20200306,46.958333333333336
唐山,唐山,20200307,43.0
唐山,唐山,20200308,59.333333333333336
唐山,唐山,20200309,38.0
唐山,唐山,20200310,35.0
唐山,唐山,20200311,38.708333333333336
唐山,唐山,20200312,39.0
唐山,唐山,20200313,52.75
唐山,唐山,20200314,51.916666666666664
唐山,唐山,20200315,56.625
唐山,唐山,20200316,57.875
唐山,唐山,20200317,53.333333333333336
唐山,唐山,20200318,53.142857142857146
唐山,唐山,20200319,68.5
唐山,唐山,20200320,44.125
唐山,唐山,20200321,53.458333333333336
唐山,唐山,20200322,58.583333333333336
唐山,唐山,20200323,54.833333333333336
唐山,唐山,20200324,63.75
唐山,唐山,20200325,59.208333333333336
唐山,唐山,20200326,50.458333333333336
唐山,唐山,20200327,62.875
唐山,唐山,20200328,55.125
唐山,唐山,20200329,59.833333333333336
唐山,唐山,20200330,71.625
唐山,唐山,20200331,67.45833333333333
唐山,唐山,20200401,58.083333333333336
唐山,唐山,20200402,49.166666666666664
唐山,唐山,20200403,55.25
唐山,唐山,20200404,64.5
唐山,唐山,20200405,63.958333333333336
唐山,唐山,20200406,61.958333333333336
唐山,唐山,20200407,56.166666666666664
唐山,唐山,20200408,55.208333333333336
唐山,唐山,20200409,58.21739130434783
唐山,唐山,20200410,69.41666666666667
唐山,唐山,20200411,64.83333333333333
唐山,唐山,20200412,73.375
唐山,唐山,20200413,79.45833333333333
唐山,唐山,20200414,97.29166666666667
唐山,唐山,20200415,100.70833333333333
唐山,唐山,20200416,74.70833333333333
唐山,唐山,20200417,90.29166666666667
唐山,唐山,20200418,78.125
唐山,唐山,20200419,110.20833333333333
唐山,唐山,20200420,81.0
唐山,唐山,20200421,79.29166666666667
唐山,唐山,20200422,75.91666666666667
唐山,唐山,20200423,70.25
唐山,唐山,20200424,67.875
唐山,唐山,20200425,84.26086956521739
唐山,唐山,20200426,69.95833333333333
唐山,唐山,20200427,73.16666666666667
唐山,唐山,20200428,118.66666666666667
唐山,唐山,20200429,149.375
唐山,唐山,20200430,138.625
唐山,唐山,20200501,119.08333333333333
唐山,唐山,20200502,119.375
唐山,唐山,20200503,36.875
唐山,唐山,20200504,35.125
唐山,唐山,20200505,62.041666666666664
唐山,唐山,20200506,104.45833333333333
唐山,唐山,20200507,57.5
唐山,唐山,20200508,63.416666666666664
唐山,唐山,20200509,60.583333333333336
唐山,唐山,20200510,50.791666666666664
唐山,唐山,20200511,67.625
唐山,唐山,20200512,78.29166666666667
唐山,唐山,20200513,95.26086956521739
唐山,唐山,20200514,97.0
唐山,唐山,20200515,89.75
唐山,唐山,20200516,62.125
唐山,唐山,20200517,46.833333333333336
唐山,唐山,20200518,58.416666666666664
唐山,唐山,20200519,97.33333333333333
唐山,唐山,20200520,97.33333333333333
唐山,唐山,20200521,66.125
唐山,唐山,20200522,94.91666666666667
唐山,唐山,20200523,58.125
唐山,唐山,20200524,78.0
唐山,唐山,20200525,59.708333333333336
唐山,唐山,20200526,81.58333333333333
唐山,唐山,20200527,73.45833333333333
唐山,唐山,20200528,98.25
唐山,唐山,20200529,94.625
唐山,唐山,20200530,106.16666666666667
唐山,唐山,20200531,78.75
唐山,唐山,20200601,95.95833333333333
唐山,唐山,20200602,118.58333333333333
唐山,唐山,20200603,96.04166666666667
唐山,唐山,20200604,64.16666666666667
唐山,唐山,20200605,84.79166666666667
唐山,唐山,20200606,86.95833333333333
唐山,唐山,20200607,150.95833333333334
唐山,唐山,20200608,158.29166666666666
唐山,唐山,20200609,81.47826086956522
唐山,唐山,20200610,102.79166666666667
唐山,唐山,20200611,98.20833333333333
唐山,唐山,20200612,100.70833333333333
唐山,唐山,20200613,138.375
唐山,唐山,20200614,92.20833333333333
唐山,唐山,20200615,116.91666666666667
唐山,唐山,20200616,168.125
唐山,唐山,20200617,126.41666666666667
唐山,唐山,20200618,108.75
唐山,唐山,20200619,142.79166666666666
唐山,唐山,20200620,161.29166666666666
唐山,唐山,20200621,161.33333333333334
唐山,唐山,20200622,126.66666666666667
唐山,唐山,20200623,71.58333333333333
唐山,唐山,20200624,87.25
唐山,唐山,20200625,79.54166666666667
唐山,唐山,20200626,93.33333333333333
唐山,唐山,20200627,130.58333333333334
唐山,唐山,20200628,106.45833333333333
唐山,唐山,20200629,32.791666666666664
唐山,唐山,20200630,119.66666666666667
唐山,唐山,20200701,140.20833333333334
唐山,唐山,20200702,98.29166666666667
唐山,唐山,20200703,98.34782608695652
唐山,唐山,20200704,108.20833333333333
唐山,唐山,20200705,103.25
唐山,唐山,20200706,106.29166666666667
唐山,唐山,20200707,96.41666666666667
唐山,唐山,20200708,103.33333333333333
唐山,唐山,20200709,88.45833333333333
唐山,唐山,20200710,97.33333333333333
唐山,唐山,20200711,115.0
唐山,唐山,20200712,74.83333333333333
唐山,唐山,20200713,70.125
唐山,唐山,20200714,95.375
唐山,唐山,20200715,110.54166666666667
唐山,唐山,20200716,149.41666666666666
唐山,唐山,20200717,122.41666666666667
唐山,唐山,20200718,71.75
唐山,唐山,20200719,84.0
唐山,唐山,20200720,119.875
唐山,唐山,20200721,146.54166666666666
唐山,唐山,20200722,118.125
唐山,唐山,20200723,126.95833333333333
唐山,唐山,20200724,141.375
唐山,唐山,20200725,163.5
唐山,唐山,20200726,107.41666666666667
唐山,唐山,20200727,116.54166666666667
唐山,唐山,20200728,100.95833333333333
唐山,唐山,20200729,104.83333333333333
唐山,唐山,20200730,131.0
唐山,唐山,20200731,76.45833333333333
唐山,唐山,20200801,93.625
唐山,唐山,20200802,130.83333333333334
唐山,唐山,20200803,104.91666666666667
唐山,唐山,20200804,120.54166666666667
唐山,唐山,20200805,45.333333333333336
唐山,唐山,20200806,53.041666666666664
唐山,唐山,20200807,76.66666666666667
唐山,唐山,20200808,81.375
唐山,唐山,20200809,91.0
唐山,唐山,20200810,124.79166666666667
唐山,唐山,20200811,155.0
唐山,唐山,20200812,75.0
唐山,唐山,20200813,82.25
唐山,唐山,20200814,108.54166666666667
唐山,唐山,20200815,61.916666666666664
唐山,唐山,20200816,44.041666666666664
唐山,唐山,20200817,52.875
唐山,唐山,20200818,54.0
唐山,唐山,20200819,52.75
唐山,唐山,20200820,33.5
唐山,唐山,20200821,63.375
唐山,唐山,20200822,100.91666666666667
唐山,唐山,20200823,136.125
唐山,唐山,20200824,95.79166666666667
唐山,唐山,20200825,110.875
唐山,唐山,20200826,83.41666666666667
唐山,唐山,20200827,66.91666666666667
唐山,唐山,20200828,97.58333333333333
唐山,唐山,20200829,98.125
唐山,唐山,20200830,88.20833333333333
唐山,唐山,20200831,83.5
唐山,唐山,20200901,64.54166666666667
唐山,唐山,20200902,47.458333333333336
唐山,唐山,20200903,39.416666666666664
唐山,唐山,20200904,60.041666666666664
唐山,唐山,20200905,111.75
唐山,唐山,20200906,117.66666666666667
唐山,唐山,20200907,83.08333333333333
唐山,唐山,20200908,62.583333333333336
唐山,唐山,20200909,40.583333333333336
唐山,唐山,20200910,31.875
唐山,唐山,20200911,24.875
唐山,唐山,20200912,45.666666666666664
唐山,唐山,20200913,56.458333333333336
唐山,唐山,20200914,33.041666666666664
唐山,唐山,20200915,52.75
唐山,唐山,20200916,47.541666666666664
唐山,唐山,20200917,40.541666666666664
唐山,唐山,20200918,29.083333333333332
唐山,唐山,20200919,67.20833333333333
唐山,唐山,20200920,49.125
唐山,唐山,20200921,54.916666666666664
唐山,唐山,20200922,54.208333333333336
唐山,唐山,20200923,44.375
唐山,唐山,20200924,62.916666666666664
唐山,唐山,20200925,57.25
唐山,唐山,20200926,93.21739130434783
唐山,唐山,20200927,90.84210526315789
唐山,唐山,20200928,87.04166666666667
唐山,唐山,20200929,36.333333333333336
唐山,唐山,20200930,34.958333333333336
唐山,唐山,20201001,42.541666666666664
唐山,唐山,20201002,37.875
唐山,唐山,20201003,35.041666666666664
唐山,唐山,20201004,41.91304347826087
唐山,唐山,20201005,32.22727272727273
唐山,唐山,20201006,34.75
唐山,唐山,20201007,42.291666666666664
唐山,唐山,20201008,72.58333333333333
唐山,唐山,20201009,78.54166666666667
唐山,唐山,20201010,77.25
唐山,唐山,20201011,44.625
唐山,唐山,20201012,33.125
唐山,唐山,20201013,30.666666666666668
唐山,唐山,20201014,29.5
唐山,唐山,20201015,33.791666666666664
唐山,唐山,20201016,27.416666666666668
唐山,唐山,20201017,33.583333333333336
唐山,唐山,20201018,46.73913043478261
唐山,唐山,20201019,46.458333333333336
唐山,唐山,20201020,76.66666666666667
唐山,唐山,20201021,49.69565217391305
唐山,唐山,20201022,26.875
唐山,唐山,20201023,30.045454545454547
唐山,唐山,20201024,24.791666666666668
唐山,唐山,20201025,30.791666666666668
唐山,唐山,20201026,34.833333333333336
唐山,唐山,20201027,42.458333333333336
唐山,唐山,20201028,21.347826086956523
唐山,唐山,20201029,12.458333333333334
唐山,唐山,20201030,30.375
唐山,唐山,20201031,39.333333333333336
唐山,唐山,20201101,24.347826086956523
唐山,唐山,20201102,29.166666666666668
唐山,唐山,20201103,26.708333333333332
唐山,唐山,20201104,13.708333333333334
唐山,唐山,20201105,14.458333333333334
唐山,唐山,20201106,23.541666666666668
唐山,唐山,20201107,34.0
唐山,唐山,20201108,28.47826086956522
唐山,唐山,20201109,22.583333333333332
唐山,唐山,20201110,14.375
唐山,唐山,20201111,24.956521739130434
唐山,唐山,20201112,39.541666666666664
唐山,唐山,20201113,25.041666666666668
唐山,唐山,20201114,19.291666666666668
唐山,唐山,20201115,17.291666666666668
唐山,唐山,20201116,23.083333333333332
唐山,唐山,20201117,11.25
唐山,唐山,20201118,32.625
唐山,唐山,20201119,46.708333333333336
唐山,唐山,20201120,21.291666666666668
唐山,唐山,20201121,9.916666666666666
唐山,唐山,20201122,33.791666666666664
唐山,唐山,20201123,25.208333333333332
唐山,唐山,20201124,17.833333333333332
唐山,唐山,20201125,15.608695652173912
唐山,唐山,20201126,25.333333333333332
唐山,唐山,20201127,21.041666666666668
唐山,唐山,20201128,34.333333333333336
唐山,唐山,20201129,12.652173913043478
唐山,唐山,20201130,27.541666666666668
唐山,唐山,20201201,7.875
唐山,唐山,20201202,14.75
唐山,唐山,20201203,40.416666666666664
唐山,唐山,20201204,27.916666666666668
唐山,唐山,20201205,25.458333333333332
唐山,唐山,20201206,13.434782608695652
唐山,唐山,20201207,39.416666666666664
唐山,唐山,20201208,19.416666666666668
唐山,唐山,20201209,9.208333333333334
唐山,唐山,20201210,10.652173913043478
唐山,唐山,20201211,22.25
唐山,唐山,20201212,7.791666666666667
唐山,唐山,20201213,39.541666666666664
唐山,唐山,20201214,24.08695652173913
唐山,唐山,20201215,17.35
唐山,唐山,20201216,12.117647058823529
唐山,唐山,20201217,11.26086956521739
唐山,唐山,20201218,34.583333333333336
唐山,唐山,20201219,13.833333333333334
唐山,唐山,20201220,18.625
唐山,唐山,20201221,19.75
唐山,唐山,20201222,10.166666666666666
唐山,唐山,20201223,30.708333333333332
唐山,唐山,20201224,36.666666666666664
唐山,唐山,20201225,9.833333333333334
唐山,唐山,20201226,7.625
唐山,唐山,20201227,13.0
唐山,唐山,20201228,10.875
唐山,唐山,20201229,40.04545454545455
唐山,唐山,20201230,48.291666666666664
唐山,唐山,20201231,37.791666666666664
沧州,沧州,20200101,17.708333333333332
沧州,沧州,20200102,13.791666666666666
沧州,沧州,20200103,15.208333333333334
沧州,沧州,20200104,17.041666666666668
沧州,沧州,20200105,6.416666666666667
沧州,沧州,20200106,5.708333333333333
沧州,沧州,20200107,13.25
沧州,沧州,20200108,34.833333333333336
沧州,沧州,20200109,41.0
沧州,沧州,20200110,25.75
沧州,沧州,20200111,28.333333333333332
沧州,沧州,20200112,20.25
沧州,沧州,20200113,21.25
沧州,沧州,20200114,30.083333333333332
沧州,沧州,20200115,30.625
沧州,沧州,20200116,20.333333333333332
沧州,沧州,20200117,23.625
沧州,沧州,20200118,37.041666666666664
沧州,沧州,20200119,32.083333333333336
沧州,沧州,20200120,37.666666666666664
沧州,沧州,20200121,30.458333333333332
沧州,沧州,20200122,30.263157894736842
沧州,沧州,20200123,47.458333333333336
沧州,沧州,20200124,56.291666666666664
沧州,沧州,20200125,54.291666666666664
沧州,沧州,20200126,48.125
沧州,沧州,20200127,69.5
沧州,沧州,20200128,66.875
沧州,沧州,20200129,50.416666666666664
沧州,沧州,20200130,54.916666666666664
沧州,沧州,20200131,76.5
沧州,沧州,20200201,66.375
沧州,沧州,20200202,72.16666666666667
沧州,沧州,20200203,60.958333333333336
沧州,沧州,20200204,50.208333333333336
沧州,沧州,20200205,56.75
沧州,沧州,20200206,53.125
沧州,沧州,20200207,39.125
沧州,沧州,20200208,49.583333333333336
沧州,沧州,20200209,43.291666666666664
沧州,沧州,20200210,80.75
沧州,沧州,20200211,82.95833333333333
沧州,沧州,20200212,70.54166666666667
沧州,沧州,20200213,60.125
沧州,沧州,20200214,45.083333333333336
沧州,沧州,20200215,68.625
沧州,沧州,20200216,69.54166666666667
沧州,沧州,20200217,69.41666666666667
沧州,沧州,20200218,64.625
沧州,沧州,20200219,64.16666666666667
沧州,沧州,20200220,46.75
沧州,沧州,20200221,40.875
沧州,沧州,20200222,66.41666666666667
沧州,沧州,20200223,65.20833333333333
沧州,沧州,20200224,48.375
沧州,沧州,20200225,57.833333333333336
沧州,沧州,20200226,46.083333333333336
沧州,沧州,20200227,54.25
沧州,沧州,20200228,45.611111111111114
沧州,沧州,20200229,49.583333333333336
沧州,沧州,20200301,42.583333333333336
沧州,沧州,20200302,55.875
沧州,沧州,20200303,59.583333333333336
沧州,沧州,20200304,64.16666666666667
沧州,沧州,20200305,66.79166666666667
沧州,沧州,20200306,88.33333333333333
沧州,沧州,20200307,74.16666666666667
沧州,沧州,20200308,55.458333333333336
沧州,沧州,20200309,39.875
沧州,沧州,20200310,49.583333333333336
沧州,沧州,20200311,67.08333333333333
沧州,沧州,20200312,55.583333333333336
沧州,沧州,20200313,59.333333333333336
沧州,沧州,20200314,60.125
沧州,沧州,20200315,48.375
沧州,沧州,20200316,64.70833333333333
沧州,沧州,20200317,60.708333333333336
沧州,沧州,20200318,83.5909090909091
沧州,沧州,20200319,79.75
沧州,沧州,20200320,75.25
沧州,沧州,20200321,59.333333333333336
沧州,沧州,20200322,75.70833333333333
沧州,沧州,20200323,80.875
沧州,沧州,20200324,71.79166666666667
沧州,沧州,20200325,85.91666666666667
沧州,沧州,20200326,50.666666666666664
沧州,沧州,20200327,64.08333333333333
沧州,沧州,20200328,64.91666666666667
沧州,沧州,20200329,72.875
沧州,沧州,20200330,87.375
沧州,沧州,20200331,70.0
沧州,沧州,20200401,61.625
沧州,沧州,20200402,77.91666666666667
沧州,沧州,20200403,72.95833333333333
沧州,沧州,20200404,72.70833333333333
沧州,沧州,20200405,87.04166666666667
沧州,沧州,20200406,95.70833333333333
沧州,沧州,20200407,63.708333333333336
沧州,沧州,20200408,62.208333333333336
沧州,沧州,20200409,86.91304347826087
沧州,沧州,20200410,75.83333333333333
