name,id,date,NO2
承德,承德,20200303,14.541666666666666
承德,承德,20200304,11.041666666666666
承德,承德,20200305,29.70833333333333
承德,承德,20200306,39.125
承德,承德,20200307,27.166666666666668
承德,承德,20200308,41.333333333333336
承德,承德,20200309,24.125
承德,承德,20200310,14.25
承德,承德,20200311,30.416666666666668
承德,承德,20200312,23.45833333333333
承德,承德,20200313,18.95833333333333
承德,承德,20200314,22.791666666666668
承德,承德,20200315,22.291666666666668
承德,承德,20200316,30.0
承德,承德,20200317,30.791666666666668
承德,承德,20200318,37.36363636363637
承德,承德,20200319,15.291666666666666
承德,承德,20200320,28.625
承德,承德,20200321,26.541666666666668
承德,承德,20200322,30.45833333333333
承德,承德,20200323,34.0
承德,承德,20200324,33.375
承德,承德,20200325,46.16666666666666
承德,承德,20200326,17.083333333333332
承德,承德,20200327,13.958333333333334
承德,承德,20200328,29.541666666666668
承德,承德,20200329,39.375
承德,承德,20200330,46.333333333333336
承德,承德,20200331,37.79166666666666
承德,承德,20200401,27.70833333333333
承德,承德,20200402,32.416666666666664
承德,承德,20200403,25.875
承德,承德,20200404,22.25
承德,承德,20200405,36.375
承德,承德,20200406,41.16666666666666
承德,承德,20200407,22.375
承德,承德,20200408,27.166666666666668
承德,承德,20200409,28.608695652173918
承德,承德,20200410,30.041666666666668
承德,承德,20200411,35.416666666666664
承德,承德,20200412,34.375
承德,承德,20200413,40.0
承德,承德,20200414,45.333333333333336
承德,承德,20200415,50.04166666666666
承德,承德,20200416,26.08333333333333
承德,承德,20200417,23.33333333333333
承德,承德,20200418,38.04166666666666
承德,承德,20200419,41.41666666666666
承德,承德,20200420,9.125
承德,承德,20200421,6.916666666666667
承德,承德,20200422,6.916666666666667
承德,承德,20200423,14.875
承德,承德,20200424,28.041666666666668
承德,承德,20200425,10.08695652173913
承德,承德,20200426,28.666666666666668
承德,承德,20200427,37.54166666666666
承德,承德,20200428,46.25
承德,承德,20200429,48.583333333333336
承德,承德,20200430,47.833333333333336
承德,承德,20200501,43.54166666666666
承德,承德,20200502,35.041666666666664
承德,承德,20200503,21.70833333333333
承德,承德,20200504,24.45833333333333
承德,承德,20200505,38.625
承德,承德,20200506,33.416666666666664
承德,承德,20200507,33.375
承德,承德,20200508,22.25
承德,承德,20200509,22.70833333333333
承德,承德,20200510,19.83333333333333
承德,承德,20200511,19.83333333333333
承德,承德,20200512,18.291666666666668
承德,承德,20200513,33.82608695652174
承德,承德,20200514,31.20833333333333
承德,承德,20200515,26.666666666666668
承德,承德,20200516,24.125
承德,承德,20200517,24.08333333333333
承德,承德,20200518,17.708333333333332
承德,承德,20200519,17.416666666666668
承德,承德,20200520,24.125
承德,承德,20200521,29.45833333333333
承德,承德,20200522,23.041666666666668
承德,承德,20200523,20.5
承德,承德,20200524,21.33333333333333
承德,承德,20200525,25.58333333333333
承德,承德,20200526,26.58333333333333
承德,承德,20200527,23.291666666666668
承德,承德,20200528,26.916666666666668
承德,承德,20200529,29.625
承德,承德,20200530,24.166666666666668
承德,承德,20200531,15.375
承德,承德,20200601,22.83333333333333
承德,承德,20200602,18.33333333333333
承德,承德,20200603,23.666666666666668
承德,承德,20200604,22.916666666666668
承德,承德,20200605,22.416666666666668
承德,承德,20200606,25.08333333333333
承德,承德,20200607,29.70833333333333
承德,承德,20200608,28.291666666666668
承德,承德,20200609,25.043478260869566
承德,承德,20200610,22.875
承德,承德,20200611,30.5
承德,承德,20200612,23.041666666666668
承德,承德,20200613,29.0
承德,承德,20200614,19.45833333333333
承德,承德,20200615,31.0
承德,承德,20200616,32.333333333333336
承德,承德,20200617,39.79166666666666
承德,承德,20200618,27.75
承德,承德,20200619,29.25
承德,承德,20200620,27.75
承德,承德,20200621,24.375
承德,承德,20200622,24.33333333333333
承德,承德,20200623,21.916666666666668
承德,承德,20200624,17.833333333333332
承德,承德,20200625,17.208333333333332
承德,承德,20200626,18.45833333333333
承德,承德,20200627,18.20833333333333
承德,承德,20200628,32.041666666666664
承德,承德,20200629,32.625
承德,承德,20200630,25.33333333333333
承德,承德,20200701,19.875
承德,承德,20200702,22.541666666666668
承德,承德,20200703,28.65217391304348
承德,承德,20200704,29.70833333333333
承德,承德,20200705,30.45833333333333
承德,承德,20200706,24.08333333333333
承德,承德,20200707,23.5
承德,承德,20200708,29.217391304347824
承德,承德,20200709,32.958333333333336
承德,承德,20200710,26.25
承德,承德,20200711,25.33333333333333
承德,承德,20200712,29.625
承德,承德,20200713,28.416666666666668
承德,承德,20200714,27.166666666666668
承德,承德,20200715,30.666666666666668
承德,承德,20200716,30.125
承德,承德,20200717,25.791666666666668
承德,承德,20200718,17.666666666666668
承德,承德,20200719,18.08333333333333
承德,承德,20200720,25.166666666666668
承德,承德,20200721,26.875
承德,承德,20200722,27.33333333333333
承德,承德,20200723,30.541666666666668
承德,承德,20200724,32.25
承德,承德,20200725,37.583333333333336
承德,承德,20200726,38.41666666666666
承德,承德,20200727,18.33333333333333
承德,承德,20200728,23.70833333333333
承德,承德,20200729,20.95833333333333
承德,承德,20200730,24.0
承德,承德,20200731,26.291666666666668
承德,承德,20200801,25.45833333333333
承德,承德,20200802,26.375
承德,承德,20200803,25.375
承德,承德,20200804,27.125
承德,承德,20200805,26.5
承德,承德,20200806,19.58333333333333
承德,承德,20200807,23.70833333333333
承德,承德,20200808,29.45833333333333
承德,承德,20200809,22.08333333333333
承德,承德,20200810,24.20833333333333
承德,承德,20200811,30.625
承德,承德,20200812,29.33333333333333
承德,承德,20200813,18.375
承德,承德,20200814,24.75
承德,承德,20200815,29.541666666666668
承德,承德,20200816,21.416666666666668
承德,承德,20200817,25.70833333333333
承德,承德,20200818,21.83333333333333
承德,承德,20200819,21.5
承德,承德,20200820,14.833333333333334
承德,承德,20200821,25.25
承德,承德,20200822,26.08333333333333
承德,承德,20200823,29.791666666666668
承德,承德,20200824,19.291666666666668
承德,承德,20200825,27.83333333333333
承德,承德,20200826,30.08333333333333
承德,承德,20200827,21.95833333333333
承德,承德,20200828,21.291666666666668
承德,承德,20200829,24.166666666666668
承德,承德,20200830,30.375
承德,承德,20200831,22.5
承德,承德,20200901,22.75
承德,承德,20200902,20.25
承德,承德,20200903,20.70833333333333
承德,承德,20200904,27.25
承德,承德,20200905,28.666666666666668
承德,承德,20200906,26.75
承德,承德,20200907,22.08333333333333
承德,承德,20200908,23.70833333333333
承德,承德,20200909,19.45833333333333
承德,承德,20200910,24.166666666666668
承德,承德,20200911,19.75
承德,承德,20200912,17.25
承德,承德,20200913,24.5
承德,承德,20200914,25.58333333333333
承德,承德,20200915,28.0
承德,承德,20200916,22.125
承德,承德,20200917,18.0
承德,承德,20200918,21.95833333333333
承德,承德,20200919,27.541666666666668
承德,承德,20200920,30.83333333333333
承德,承德,20200921,30.08333333333333
承德,承德,20200922,28.33333333333333
承德,承德,20200923,30.33333333333333
承德,承德,20200924,32.458333333333336
承德,承德,20200925,30.0
承德,承德,20200926,31.20833333333333
承德,承德,20200927,35.1
承德,承德,20200928,32.583333333333336
承德,承德,20200929,19.666666666666668
承德,承德,20200930,27.125
承德,承德,20201001,27.916666666666668
承德,承德,20201002,16.875
承德,承德,20201003,22.791666666666668
承德,承德,20201004,9.043478260869565
承德,承德,20201005,24.52173913043478
承德,承德,20201006,33.833333333333336
承德,承德,20201007,45.083333333333336
承德,承德,20201008,42.625
承德,承德,20201009,56.958333333333336
承德,承德,20201010,54.833333333333336
承德,承德,20201011,37.04347826086956
承德,承德,20201012,36.16666666666666
承德,承德,20201013,32.333333333333336
承德,承德,20201014,35.0
承德,承德,20201015,41.208333333333336
承德,承德,20201016,29.70833333333333
承德,承德,20201017,41.0
承德,承德,20201018,45.17391304347826
承德,承德,20201019,47.16666666666666
承德,承德,20201020,46.875
承德,承德,20201021,24.09090909090909
承德,承德,20201022,27.0
承德,承德,20201023,33.59090909090909
承德,承德,20201024,46.0
承德,承德,20201025,58.08695652173913
承德,承德,20201026,60.75
承德,承德,20201027,32.583333333333336
承德,承德,20201028,43.91666666666666
承德,承德,20201029,50.29166666666666
承德,承德,20201030,60.958333333333336
承德,承德,20201031,49.708333333333336
承德,承德,20201101,29.347826086956523
承德,承德,20201102,23.20833333333333
承德,承德,20201103,28.33333333333333
承德,承德,20201104,49.41666666666666
承德,承德,20201105,65.58333333333333
承德,承德,20201106,54.5
承德,承德,20201107,30.791666666666668
承德,承德,20201108,31.08333333333333
承德,承德,20201109,40.41666666666666
承德,承德,20201110,50.41666666666666
承德,承德,20201111,62.45454545454545
承德,承德,20201112,59.25
承德,承德,20201113,46.083333333333336
承德,承德,20201114,56.0
承德,承德,20201115,63.875
承德,承德,20201116,58.625
承德,承德,20201117,70.04166666666667
承德,承德,20201118,40.5
承德,承德,20201119,19.33333333333333
承德,承德,20201120,25.58333333333333
承德,承德,20201121,33.375
承德,承德,20201122,14.958333333333334
承德,承德,20201123,31.70833333333333
承德,承德,20201124,42.388888888888886
承德,承德,20201125,44.0
承德,承德,20201126,42.458333333333336
承德,承德,20201127,26.166666666666668
承德,承德,20201128,25.20833333333333
承德,承德,20201129,29.30434782608696
承德,承德,20201130,27.875
承德,承德,20201201,43.708333333333336
承德,承德,20201202,30.541666666666668
承德,承德,20201203,20.08333333333333
承德,承德,20201204,22.166666666666668
承德,承德,20201205,38.04166666666666
承德,承德,20201206,34.65217391304348
承德,承德,20201207,16.708333333333332
承德,承德,20201208,46.125
承德,承德,20201209,53.625
承德,承德,20201210,55.21739130434783
承德,承德,20201211,50.0
承德,承德,20201212,47.16666666666666
承德,承德,20201213,10.625
承德,承德,20201214,26.47826086956522
承德,承德,20201215,34.05
承德,承德,20201216,39.64705882352941
承德,承德,20201217,43.43478260869565
承德,承德,20201218,21.75
承德,承德,20201219,45.833333333333336
承德,承德,20201220,43.04166666666666
承德,承德,20201221,46.333333333333336
承德,承德,20201222,56.333333333333336
承德,承德,20201223,38.208333333333336
承德,承德,20201224,29.625
承德,承德,20201225,46.30434782608695
承德,承德,20201226,47.41666666666666
承德,承德,20201227,56.125
承德,承德,20201228,45.29166666666666
承德,承德,20201229,7.136363636363637
承德,承德,20201230,8.833333333333334
承德,承德,20201231,32.875
张家口,张家口,20200101,37.583333333333336
张家口,张家口,20200102,28.791666666666668
张家口,张家口,20200103,33.083333333333336
张家口,张家口,20200104,29.45833333333333
张家口,张家口,20200105,47.375
张家口,张家口,20200106,40.333333333333336
张家口,张家口,20200107,12.125
张家口,张家口,20200108,20.041666666666668
张家口,张家口,20200109,23.70833333333333
张家口,张家口,20200110,14.833333333333334
张家口,张家口,20200111,14.833333333333334
张家口,张家口,20200112,13.041666666666666
张家口,张家口,20200113,11.708333333333334
张家口,张家口,20200114,25.95833333333333
张家口,张家口,20200115,22.125
张家口,张家口,20200116,26.041666666666668
张家口,张家口,20200117,19.95833333333333
张家口,张家口,20200118,23.58333333333333
张家口,张家口,20200119,15.416666666666666
张家口,张家口,20200120,18.875
张家口,张家口,20200121,35.17391304347826
张家口,张家口,20200122,45.10526315789474
张家口,张家口,20200123,16.666666666666668
张家口,张家口,20200124,27.95833333333333
张家口,张家口,20200125,26.83333333333333
张家口,张家口,20200126,29.25
张家口,张家口,20200127,20.125
张家口,张家口,20200128,14.5
张家口,张家口,20200129,9.666666666666666
张家口,张家口,20200130,14.25
张家口,张家口,20200131,9.0
张家口,张家口,20200201,11.5
张家口,张家口,20200202,10.291666666666666
张家口,张家口,20200203,8.875
张家口,张家口,20200204,3.0
张家口,张家口,20200205,11.208333333333334
张家口,张家口,20200206,24.5
张家口,张家口,20200207,12.916666666666666
张家口,张家口,20200208,11.25
张家口,张家口,20200209,10.958333333333334
张家口,张家口,20200210,18.95833333333333
张家口,张家口,20200211,38.25
张家口,张家口,20200212,33.5
张家口,张家口,20200213,29.08333333333333
张家口,张家口,20200214,7.458333333333333
张家口,张家口,20200215,5.458333333333333
张家口,张家口,20200216,3.9583333333333335
张家口,张家口,20200217,6.833333333333333
张家口,张家口,20200218,12.458333333333334
张家口,张家口,20200219,14.083333333333334
张家口,张家口,20200220,30.375
张家口,张家口,20200221,10.416666666666666
张家口,张家口,20200222,11.541666666666666
张家口,张家口,20200223,24.125
张家口,张家口,20200224,24.70833333333333
张家口,张家口,20200225,26.625
张家口,张家口,20200226,11.041666666666666
张家口,张家口,20200227,19.5
张家口,张家口,20200228,29.5
张家口,张家口,20200229,26.95833333333333
张家口,张家口,20200301,7.5
张家口,张家口,20200302,10.125
张家口,张家口,20200303,3.208333333333333
张家口,张家口,20200304,10.583333333333334
张家口,张家口,20200305,18.041666666666668
张家口,张家口,20200306,43.708333333333336
张家口,张家口,20200307,17.416666666666668
张家口,张家口,20200308,29.5
张家口,张家口,20200309,11.375
张家口,张家口,20200310,8.333333333333334
张家口,张家口,20200311,16.5
张家口,张家口,20200312,5.583333333333333
张家口,张家口,20200313,6.0
张家口,张家口,20200314,5.333333333333333
张家口,张家口,20200315,7.125
张家口,张家口,20200316,11.875
张家口,张家口,20200317,10.125
张家口,张家口,20200318,14.904761904761903
张家口,张家口,20200319,7.166666666666667
张家口,张家口,20200320,9.0
张家口,张家口,20200321,7.625
张家口,张家口,20200322,7.583333333333333
张家口,张家口,20200323,10.5
张家口,张家口,20200324,26.0
张家口,张家口,20200325,24.5
张家口,张家口,20200326,6.291666666666667
张家口,张家口,20200327,6.625
张家口,张家口,20200328,12.583333333333334
张家口,张家口,20200329,19.5
张家口,张家口,20200330,28.75
张家口,张家口,20200331,18.0
张家口,张家口,20200401,7.75
张家口,张家口,20200402,10.333333333333334
张家口,张家口,20200403,9.833333333333334
张家口,张家口,20200404,7.041666666666667
张家口,张家口,20200405,21.08333333333333
张家口,张家口,20200406,19.416666666666668
张家口,张家口,20200407,15.5
张家口,张家口,20200408,19.08333333333333
张家口,张家口,20200409,18.39130434782609
张家口,张家口,20200410,14.5
张家口,张家口,20200411,10.333333333333334
张家口,张家口,20200412,8.416666666666666
张家口,张家口,20200413,15.125
张家口,张家口,20200414,21.541666666666668
张家口,张家口,20200415,21.20833333333333
张家口,张家口,20200416,9.416666666666666
张家口,张家口,20200417,12.416666666666666
张家口,张家口,20200418,17.666666666666668
张家口,张家口,20200419,17.791666666666668
张家口,张家口,20200420,4.458333333333333
张家口,张家口,20200421,3.9583333333333335
张家口,张家口,20200422,5.375
张家口,张家口,20200423,7.333333333333333
张家口,张家口,20200424,9.291666666666666
张家口,张家口,20200425,4.217391304347826
张家口,张家口,20200426,8.75
张家口,张家口,20200427,13.333333333333334
张家口,张家口,20200428,20.20833333333333
张家口,张家口,20200429,25.33333333333333
张家口,张家口,20200430,29.20833333333333
张家口,张家口,20200501,18.25
张家口,张家口,20200502,19.625
张家口,张家口,20200503,12.541666666666666
张家口,张家口,20200504,14.833333333333334
张家口,张家口,20200505,23.08333333333333
张家口,张家口,20200506,16.208333333333332
张家口,张家口,20200507,18.041666666666668
张家口,张家口,20200508,23.08333333333333
张家口,张家口,20200509,12.541666666666666
张家口,张家口,20200510,6.375
张家口,张家口,20200511,7.208333333333333
张家口,张家口,20200512,9.458333333333334
张家口,张家口,20200513,13.391304347826088
张家口,张家口,20200514,20.625
张家口,张家口,20200515,17.75
张家口,张家口,20200516,11.875
张家口,张家口,20200517,12.75
张家口,张家口,20200518,8.916666666666666
张家口,张家口,20200519,13.625
张家口,张家口,20200520,12.041666666666666
张家口,张家口,20200521,12.833333333333334
张家口,张家口,20200522,5.958333333333333
张家口,张家口,20200523,8.916666666666666
张家口,张家口,20200524,14.5
张家口,张家口,20200525,14.458333333333334
张家口,张家口,20200526,8.458333333333334
张家口,张家口,20200527,12.125
张家口,张家口,20200528,16.791666666666668
张家口,张家口,20200529,18.041666666666668
张家口,张家口,20200530,21.20833333333333
张家口,张家口,20200531,11.0
张家口,张家口,20200601,17.708333333333332
张家口,张家口,20200602,12.333333333333334
张家口,张家口,20200603,7.5
张家口,张家口,20200604,10.375
张家口,张家口,20200605,12.541666666666666
张家口,张家口,20200606,16.25
张家口,张家口,20200607,20.0
张家口,张家口,20200608,16.625
张家口,张家口,20200609,14.08695652173913
张家口,张家口,20200610,10.125
张家口,张家口,20200611,18.875
张家口,张家口,20200612,15.125
张家口,张家口,20200613,8.541666666666666
张家口,张家口,20200614,9.666666666666666
张家口,张家口,20200615,10.5
张家口,张家口,20200616,13.833333333333334
张家口,张家口,20200617,19.916666666666668
张家口,张家口,20200618,11.25
张家口,张家口,20200619,12.166666666666666
张家口,张家口,20200620,13.583333333333334
张家口,张家口,20200621,13.708333333333334
张家口,张家口,20200622,20.5
张家口,张家口,20200623,17.416666666666668
张家口,张家口,20200624,19.791666666666668
张家口,张家口,20200625,16.0
张家口,张家口,20200626,16.333333333333332
张家口,张家口,20200627,12.666666666666666
张家口,张家口,20200628,18.375
张家口,张家口,20200629,14.791666666666666
张家口,张家口,20200630,11.666666666666666
张家口,张家口,20200701,10.916666666666666
张家口,张家口,20200702,11.583333333333334
张家口,张家口,20200703,13.173913043478262
张家口,张家口,20200704,21.5
张家口,张家口,20200705,20.5
张家口,张家口,20200706,15.416666666666666
张家口,张家口,20200707,12.875
张家口,张家口,20200708,10.541666666666666
张家口,张家口,20200709,12.625
张家口,张家口,20200710,13.708333333333334
张家口,张家口,20200711,19.75
张家口,张家口,20200712,23.875
张家口,张家口,20200713,23.291666666666668
张家口,张家口,20200714,20.791666666666668
张家口,张家口,20200715,19.5
张家口,张家口,20200716,18.70833333333333
张家口,张家口,20200717,16.583333333333332
张家口,张家口,20200718,16.833333333333332
张家口,张家口,20200719,18.83333333333333
张家口,张家口,20200720,16.75
张家口,张家口,20200721,16.583333333333332
张家口,张家口,20200722,19.08333333333333
张家口,张家口,20200723,21.5
张家口,张家口,20200724,20.166666666666668
张家口,张家口,20200725,35.708333333333336
张家口,张家口,20200726,24.625
张家口,张家口,20200727,17.083333333333332
张家口,张家口,20200728,21.625
张家口,张家口,20200729,22.45833333333333
张家口,张家口,20200730,18.83333333333333
张家口,张家口,20200731,16.583333333333332
张家口,张家口,20200801,24.58333333333333
张家口,张家口,20200802,17.625
张家口,张家口,20200803,17.875
张家口,张家口,20200804,18.20833333333333
张家口,张家口,20200805,20.20833333333333
张家口,张家口,20200806,19.666666666666668
张家口,张家口,20200807,18.83333333333333
张家口,张家口,20200808,19.83333333333333
张家口,张家口,20200809,15.458333333333334
张家口,张家口,20200810,17.625
张家口,张家口,20200811,23.375
张家口,张家口,20200812,18.5
张家口,张家口,20200813,18.08333333333333
张家口,张家口,20200814,18.45833333333333
张家口,张家口,20200815,21.541666666666668
张家口,张家口,20200816,19.70833333333333
张家口,张家口,20200817,12.041666666666666
张家口,张家口,20200818,15.833333333333334
张家口,张家口,20200819,20.20833333333333
张家口,张家口,20200820,16.375
张家口,张家口,20200821,19.20833333333333
张家口,张家口,20200822,17.0
张家口,张家口,20200823,23.125
张家口,张家口,20200824,16.625
张家口,张家口,20200825,18.5
张家口,张家口,20200826,22.375
张家口,张家口,20200827,21.20833333333333
张家口,张家口,20200828,22.166666666666668
张家口,张家口,20200829,23.95833333333333
张家口,张家口,20200830,20.33333333333333
张家口,张家口,20200831,19.875
张家口,张家口,20200901,20.58333333333333
张家口,张家口,20200902,12.833333333333334
张家口,张家口,20200903,11.916666666666666
张家口,张家口,20200904,17.875
张家口,张家口,20200905,17.375
张家口,张家口,20200906,21.45833333333333
张家口,张家口,20200907,18.125
张家口,张家口,20200908,17.041666666666668
张家口,张家口,20200909,15.333333333333334
张家口,张家口,20200910,16.458333333333332
张家口,张家口,20200911,16.333333333333332
张家口,张家口,20200912,18.666666666666668
张家口,张家口,20200913,24.25
张家口,张家口,20200914,19.33333333333333
张家口,张家口,20200915,23.291666666666668
张家口,张家口,20200916,8.416666666666666
张家口,张家口,20200917,20.25
张家口,张家口,20200918,18.45833333333333
张家口,张家口,20200919,19.58333333333333
张家口,张家口,20200920,19.166666666666668
张家口,张家口,20200921,25.20833333333333
张家口,张家口,20200922,16.666666666666668
张家口,张家口,20200923,28.08333333333333
张家口,张家口,20200924,25.0
张家口,张家口,20200925,25.25
张家口,张家口,20200926,22.17391304347826
张家口,张家口,20200927,26.73684210526316
张家口,张家口,20200928,26.70833333333333
张家口,张家口,20200929,12.791666666666666
张家口,张家口,20200930,18.75
张家口,张家口,20201001,11.333333333333334
张家口,张家口,20201002,10.208333333333334
张家口,张家口,20201003,15.083333333333334
张家口,张家口,20201004,9.478260869565217
张家口,张家口,20201005,24.454545454545453
张家口,张家口,20201006,30.83333333333333
张家口,张家口,20201007,34.333333333333336
张家口,张家口,20201008,31.45833333333333
张家口,张家口,20201009,43.25
张家口,张家口,20201010,42.875
张家口,张家口,20201011,14.347826086956522
张家口,张家口,20201012,25.916666666666668
张家口,张家口,20201013,19.0
张家口,张家口,20201014,26.82608695652174
张家口,张家口,20201015,24.875
张家口,张家口,20201016,22.541666666666668
张家口,张家口,20201017,30.20833333333333
张家口,张家口,20201018,20.782608695652176
张家口,张家口,20201019,31.20833333333333
张家口,张家口,20201020,45.458333333333336
张家口,张家口,20201021,12.045454545454543
张家口,张家口,20201022,12.666666666666666
张家口,张家口,20201023,26.772727272727277
张家口,张家口,20201024,37.66666666666666
张家口,张家口,20201025,51.91666666666666
张家口,张家口,20201026,23.0
张家口,张家口,20201027,22.791666666666668
张家口,张家口,20201028,29.82608695652174
张家口,张家口,20201029,35.458333333333336
张家口,张家口,20201030,49.458333333333336
张家口,张家口,20201031,31.95833333333333
张家口,张家口,20201101,18.043478260869566
张家口,张家口,20201102,16.75
张家口,张家口,20201103,24.75
张家口,张家口,20201104,41.708333333333336
张家口,张家口,20201105,48.79166666666666
张家口,张家口,20201106,23.08333333333333
张家口,张家口,20201107,26.666666666666668
张家口,张家口,20201108,20.47826086956522
张家口,张家口,20201109,24.33333333333333
张家口,张家口,20201110,35.666666666666664
张家口,张家口,20201111,64.0
张家口,张家口,20201112,33.416666666666664
张家口,张家口,20201113,39.54166666666666
张家口,张家口,20201114,61.29166666666666
张家口,张家口,20201115,61.66666666666666
张家口,张家口,20201116,43.333333333333336
张家口,张家口,20201117,52.708333333333336
张家口,张家口,20201118,34.25
张家口,张家口,20201119,11.958333333333334
张家口,张家口,20201120,25.0
张家口,张家口,20201121,17.458333333333332
张家口,张家口,20201122,12.125
张家口,张家口,20201123,15.166666666666666
张家口,张家口,20201124,29.83333333333333
张家口,张家口,20201125,18.91304347826087
张家口,张家口,20201126,22.33333333333333
张家口,张家口,20201127,13.166666666666666
张家口,张家口,20201128,17.916666666666668
张家口,张家口,20201129,15.521739130434783
张家口,张家口,20201130,14.5
张家口,张家口,20201201,17.541666666666668
张家口,张家口,20201202,15.0
张家口,张家口,20201203,15.166666666666666
张家口,张家口,20201204,19.541666666666668
张家口,张家口,20201205,31.375
张家口,张家口,20201206,19.45833333333333
张家口,张家口,20201207,13.208333333333334
张家口,张家口,20201208,29.875
张家口,张家口,20201209,35.333333333333336
张家口,张家口,20201210,26.043478260869566
张家口,张家口,20201211,27.20833333333333
张家口,张家口,20201212,17.708333333333332
张家口,张家口,20201213,9.916666666666666
张家口,张家口,20201214,14.826086956521738
张家口,张家口,20201215,18.55
张家口,张家口,20201216,19.823529411764707
张家口,张家口,20201217,21.695652173913043
张家口,张家口,20201218,12.5
张家口,张家口,20201219,20.875
张家口,张家口,20201220,16.833333333333332
张家口,张家口,20201221,27.416666666666668
张家口,张家口,20201222,41.708333333333336
张家口,张家口,20201223,20.541666666666668
张家口,张家口,20201224,19.666666666666668
张家口,张家口,20201225,21.39130434782609
张家口,张家口,20201226,37.208333333333336
张家口,张家口,20201227,35.958333333333336
张家口,张家口,20201228,16.541666666666668
张家口,张家口,20201229,7.863636363636363
张家口,张家口,20201230,8.666666666666666
张家口,张家口,20201231,20.541666666666668
保定,保定,20200101,62.833333333333336
保定,保定,20200102,79.16666666666667
保定,保定,20200103,99.33333333333331
保定,保定,20200104,97.875
保定,保定,20200105,81.875
保定,保定,20200106,59.208333333333336
保定,保定,20200107,50.458333333333336
保定,保定,20200108,57.41666666666666
保定,保定,20200109,63.875
保定,保定,20200110,72.83333333333333
保定,保定,20200111,66.20833333333333
保定,保定,20200112,70.25
保定,保定,20200113,68.0
保定,保定,20200114,61.0
保定,保定,20200115,78.66666666666667
保定,保定,20200116,75.29166666666667
保定,保定,20200117,89.375
保定,保定,20200118,72.625
保定,保定,20200119,43.583333333333336
保定,保定,20200120,49.75
保定,保定,20200121,63.833333333333336
保定,保定,20200122,58.26315789473684
保定,保定,20200123,62.583333333333336
保定,保定,20200124,36.25
保定,保定,20200125,54.583333333333336
保定,保定,20200126,42.958333333333336
保定,保定,20200127,43.04166666666666
保定,保定,20200128,42.75
保定,保定,20200129,41.0
保定,保定,20200130,35.625
保定,保定,20200131,33.708333333333336
保定,保定,20200201,31.08333333333333
保定,保定,20200202,14.625
保定,保定,20200203,21.20833333333333
保定,保定,20200204,21.75
保定,保定,20200205,14.958333333333334
保定,保定,20200206,12.125
保定,保定,20200207,23.166666666666668
保定,保定,20200208,32.083333333333336
保定,保定,20200209,30.95833333333333
保定,保定,20200210,38.875
保定,保定,20200211,39.25
保定,保定,20200212,42.333333333333336
保定,保定,20200213,40.25
保定,保定,20200214,16.791666666666668
保定,保定,20200215,7.958333333333333
保定,保定,20200216,10.5
保定,保定,20200217,14.541666666666666
保定,保定,20200218,31.416666666666668
保定,保定,20200219,45.458333333333336
保定,保定,20200220,33.375
保定,保定,20200221,29.75
保定,保定,20200222,16.875
保定,保定,20200223,39.41666666666666
保定,保定,20200224,41.54166666666666
保定,保定,20200225,26.45833333333333
保定,保定,20200226,26.70833333333333
保定,保定,20200227,21.875
保定,保定,20200228,28.166666666666668
保定,保定,20200229,24.416666666666668
